Raw Data 		Experiment - ProteinMelting_T4Lstar (Run on LCS480 1.5.0.39)
SamplePos	SampleName	Prog#	Seg#	Cycle#	Time	Temp	465-580	
G2	Empty	1	2	1	317633	78.14	4.31
G2	Empty	1	2	1	318133	78.25	4.32
G2	Empty	1	2	1	318633	78.35	4.30
G2	Empty	1	2	1	319150	78.43	4.33
G2	Empty	1	2	1	319650	78.55	4.30
G2	Empty	1	2	1	320150	78.64	4.28
G2	Empty	1	2	1	320650	78.72	4.30
G2	Empty	1	2	1	321166	78.8	4.30
G2	Empty	1	2	1	321666	78.96	4.31
G2	Empty	1	2	1	322166	79.04	4.28
G2	Empty	1	2	1	322683	79.16	4.30
G2	Empty	1	2	1	323183	79.25	4.31
G2	Empty	1	2	1	323683	79.34	4.32
G2	Empty	1	2	1	324183	79.42	4.25
G2	Empty	1	2	1	324683	79.51	4.28
G2	Empty	1	2	1	325183	79.65	4.29
G2	Empty	1	2	1	325700	79.78	4.27
G2	Empty	1	2	1	326200	79.86	4.24
G2	Empty	1	2	1	326716	79.98	4.27
G2	Empty	1	2	1	327216	80.07	4.25
G2	Empty	1	2	1	327716	80.16	4.23
G2	Empty	1	2	1	328233	80.27	4.24
G2	Empty	1	2	1	328733	80.36	4.25
G2	Empty	1	2	1	329233	80.45	4.26
G2	Empty	1	2	1	329733	80.56	4.26
G2	Empty	1	2	1	330233	80.66	4.21
G2	Empty	1	2	1	330750	80.77	4.26
G2	Empty	1	2	1	331250	80.86	4.22
G2	Empty	1	2	1	331750	80.97	4.22
G2	Empty	1	2	1	332266	81.06	4.26
G2	Empty	1	2	1	332783	81.15	4.23
G2	Empty	1	2	1	333283	81.26	4.23
G2	Empty	1	2	1	333766	81.36	4.21
G2	Empty	1	2	1	334266	81.45	4.22
G2	Empty	1	2	1	334766	81.56	4.18
G2	Empty	1	2	1	335266	81.65	4.22
G2	Empty	1	2	1	335783	81.76	4.20
G2	Empty	1	2	1	336283	81.88	4.18
G2	Empty	1	2	1	336783	81.95	4.18
G2	Empty	1	2	1	337283	82.06	4.17
G2	Empty	1	2	1	337783	82.15	4.19
G2	Empty	1	2	1	338283	82.25	4.19
G2	Empty	1	2	1	338783	82.36	4.18
G2	Empty	1	2	1	339283	82.44	4.18
G2	Empty	1	2	1	339800	82.56	4.15
G2	Empty	1	2	1	340300	82.65	4.16
G2	Empty	1	2	1	340800	82.77	4.15
G2	Empty	1	2	1	341300	82.86	4.17
G2	Empty	1	2	1	341800	82.95	4.17
G2	Empty	1	2	1	342300	83.07	4.15
G2	Empty	1	2	1	342800	83.16	4.15
G2	Empty	1	2	1	343316	83.27	4.16
G2	Empty	1	2	1	343816	83.36	4.14
G2	Empty	1	2	1	344316	83.48	4.14
G2	Empty	1	2	1	344833	83.57	4.13
G2	Empty	1	2	1	345333	83.66	4.16
G2	Empty	1	2	1	345833	83.79	4.12
G2	Empty	1	2	1	346333	83.86	4.12
G2	Empty	1	2	1	346850	83.98	4.10
G2	Empty	1	2	1	347350	84.05	4.11
G2	Empty	1	2	1	347866	84.17	4.09
G2	Empty	1	2	1	348366	84.28	4.10
G2	Empty	1	2	1	348866	84.38	4.12
G2	Empty	1	2	1	349383	84.47	4.07
G2	Empty	1	2	1	349883	84.59	4.10
G2	Empty	1	2	1	350383	84.67	4.12
G2	Empty	1	2	1	350883	84.76	4.10
G2	Empty	1	2	1	351383	84.88	4.09
G3	Empty	1	2	1	26450	20.01	7.34
G3	Empty	1	2	1	26950	20.01	7.32
G3	Empty	1	2	1	27450	20.16	7.31
G3	Empty	1	2	1	27950	20.32	7.29
G3	Empty	1	2	1	28450	20.4	7.28
G3	Empty	1	2	1	28967	20.54	7.28
G3	Empty	1	2	1	29466	20.69	7.23
G3	Empty	1	2	1	29983	20.77	7.22
G3	Empty	1	2	1	30483	20.93	7.25
G3	Empty	1	2	1	30983	20.93	7.21
G3	Empty	1	2	1	31483	21.08	7.23
G3	Empty	1	2	1	32000	21.16	7.19
G3	Empty	1	2	1	32500	21.23	7.20
G3	Empty	1	2	1	33000	21.37	7.16
G3	Empty	1	2	1	33516	21.45	7.21
G3	Empty	1	2	1	34016	21.53	7.20
G3	Empty	1	2	1	34516	21.68	7.15
G3	Empty	1	2	1	35016	21.76	7.16
G3	Empty	1	2	1	35516	21.9	7.13
G3	Empty	1	2	1	36016	21.97	7.10
G3	Empty	1	2	1	36533	22.04	7.12
G3	Empty	1	2	1	37033	22.19	7.07
G3	Empty	1	2	1	37533	22.26	7.11
G3	Empty	1	2	1	38033	22.34	7.11
G3	Empty	1	2	1	38533	22.41	7.11
G3	Empty	1	2	1	39033	22.55	7.06
G3	Empty	1	2	1	39533	22.69	7.05
G3	Empty	1	2	1	40033	22.76	7.06
G3	Empty	1	2	1	40550	22.83	7.06
G3	Empty	1	2	1	41050	22.9	7.08
G3	Empty	1	2	1	41550	23.05	7.05
G3	Empty	1	2	1	42050	23.12	7.04
G3	Empty	1	2	1	42550	23.19	6.99
G3	Empty	1	2	1	43050	23.34	7.03
G3	Empty	1	2	1	43550	23.41	7.01
G3	Empty	1	2	1	44050	23.53	7.01
G3	Empty	1	2	1	44566	23.6	6.99
G3	Empty	1	2	1	45066	23.68	6.97
G3	Empty	1	2	1	45566	23.81	6.96
G3	Empty	1	2	1	46066	23.88	6.96
G3	Empty	1	2	1	46583	24.03	6.97
G3	Empty	1	2	1	47083	24.09	6.96
G3	Empty	1	2	1	47583	24.16	6.97
G3	Empty	1	2	1	48083	24.29	6.96
G3	Empty	1	2	1	48600	24.36	6.92
G3	Empty	1	2	1	49100	24.43	6.92
G3	Empty	1	2	1	49600	24.56	6.95
G3	Empty	1	2	1	50100	24.63	6.90
G3	Empty	1	2	1	50600	24.77	6.91
G3	Empty	1	2	1	51100	24.9	6.94
G3	Empty	1	2	1	51600	24.96	6.92
G3	Empty	1	2	1	52116	25.03	6.87
G3	Empty	1	2	1	52616	25.23	6.86
G3	Empty	1	2	1	53116	25.29	6.87
G3	Empty	1	2	1	53633	25.36	6.86
G3	Empty	1	2	1	54150	25.49	6.86
G3	Empty	1	2	1	54650	25.56	6.84
G3	Empty	1	2	1	55150	25.68	6.86
G3	Empty	1	2	1	55666	25.75	6.83
G3	Empty	1	2	1	56166	25.87	6.83
G3	Empty	1	2	1	56666	26.01	6.83
G3	Empty	1	2	1	57166	26.07	6.83
G3	Empty	1	2	1	57683	26.2	6.79
G3	Empty	1	2	1	58183	26.33	6.79
G3	Empty	1	2	1	58700	26.4	6.84
G3	Empty	1	2	1	59200	26.45	6.79
G3	Empty	1	2	1	59700	26.64	6.79
G3	Empty	1	2	1	60216	26.77	6.81
G3	Empty	1	2	1	60716	26.83	6.78
G3	Empty	1	2	1	61216	26.95	6.79
G3	Empty	1	2	1	61716	27.02	6.78
G3	Empty	1	2	1	62233	27.15	6.78
G3	Empty	1	2	1	62733	27.26	6.76
G3	Empty	1	2	1	63233	27.33	6.76
G3	Empty	1	2	1	63733	27.39	6.73
G3	Empty	1	2	1	64250	27.51	6.72
G3	Empty	1	2	1	64750	27.63	6.73
G3	Empty	1	2	1	65250	27.76	6.74
G3	Empty	1	2	1	65750	27.88	6.72
G3	Empty	1	2	1	66250	27.94	6.69
G3	Empty	1	2	1	66750	28.05	6.71
G3	Empty	1	2	1	67266	28.17	6.70
G3	Empty	1	2	1	67766	28.3	6.70
G3	Empty	1	2	1	68266	28.36	6.68
G3	Empty	1	2	1	68783	28.48	6.69
G3	Empty	1	2	1	69283	28.53	6.70
G3	Empty	1	2	1	69783	28.65	6.68
G3	Empty	1	2	1	70283	28.77	6.66
G3	Empty	1	2	1	70783	28.88	6.68
G3	Empty	1	2	1	71283	28.95	6.66
G3	Empty	1	2	1	71800	29	6.66
G3	Empty	1	2	1	72300	29.18	6.62
G3	Empty	1	2	1	72816	29.3	6.65
G3	Empty	1	2	1	73316	29.36	6.64
G3	Empty	1	2	1	73816	29.4	6.65
G3	Empty	1	2	1	74333	29.53	6.62
G3	Empty	1	2	1	74833	29.7	6.62
G3	Empty	1	2	1	75333	29.76	6.61
G3	Empty	1	2	1	75833	29.88	6.59
G3	Empty	1	2	1	76350	29.93	6.59
G3	Empty	1	2	1	76850	30.05	6.62
G3	Empty	1	2	1	77366	30.21	6.56
G3	Empty	1	2	1	77850	30.32	6.56
G3	Empty	1	2	1	78366	30.44	6.55
G3	Empty	1	2	1	78883	30.44	6.56
G3	Empty	1	2	1	79383	30.55	6.57
G3	Empty	1	2	1	79883	30.66	6.56
G3	Empty	1	2	1	80383	30.77	6.54
G3	Empty	1	2	1	80900	30.87	6.53
G3	Empty	1	2	1	81400	30.99	6.54
G3	Empty	1	2	1	81900	31.1	6.55
G3	Empty	1	2	1	82400	31.21	6.51
G3	Empty	1	2	1	82916	31.27	6.51
G3	Empty	1	2	1	83433	31.38	6.54
G3	Empty	1	2	1	83916	31.49	6.52
G3	Empty	1	2	1	84433	31.59	6.53
G3	Empty	1	2	1	84933	31.7	6.52
G3	Empty	1	2	1	85433	31.81	6.49
G3	Empty	1	2	1	85933	31.92	6.47
G3	Empty	1	2	1	86433	31.97	6.45
G3	Empty	1	2	1	86933	32.13	6.44
G3	Empty	1	2	1	87450	32.24	6.49
G3	Empty	1	2	1	87967	32.3	6.47
G3	Empty	1	2	1	88466	32.39	6.46
G3	Empty	1	2	1	88967	32.5	6.45
G3	Empty	1	2	1	89466	32.61	6.45
G3	Empty	1	2	1	89983	32.72	6.45
G3	Empty	1	2	1	90483	32.77	6.45
G3	Empty	1	2	1	90983	32.87	6.44
G3	Empty	1	2	1	91483	32.98	6.42
G3	Empty	1	2	1	92000	33.07	6.44
G3	Empty	1	2	1	92500	33.19	6.42
G3	Empty	1	2	1	93000	33.29	6.43
G3	Empty	1	2	1	93516	33.39	6.42
G3	Empty	1	2	1	94016	33.49	6.39
G3	Empty	1	2	1	94533	33.6	6.38
G3	Empty	1	2	1	95050	33.7	6.40
G3	Empty	1	2	1	95550	33.79	6.35
G3	Empty	1	2	1	96050	33.9	6.34
G3	Empty	1	2	1	96550	34	6.39
G3	Empty	1	2	1	97066	34.1	6.36
G3	Empty	1	2	1	97566	34.21	6.33
G3	Empty	1	2	1	98066	34.31	6.33
G3	Empty	1	2	1	98566	34.41	6.36
G3	Empty	1	2	1	99083	34.47	6.36
G3	Empty	1	2	1	99600	34.56	6.32
G3	Empty	1	2	1	100100	34.7	6.34
G3	Empty	1	2	1	100600	34.81	6.33
G3	Empty	1	2	1	101100	34.91	6.33
G3	Empty	1	2	1	101616	35.01	6.30
G3	Empty	1	2	1	102116	35.11	6.30
G3	Empty	1	2	1	102616	35.21	6.30
G3	Empty	1	2	1	103116	35.34	6.30
G3	Empty	1	2	1	103633	35.4	6.25
G3	Empty	1	2	1	104133	35.5	6.25
G3	Empty	1	2	1	104633	35.59	6.29
G3	Empty	1	2	1	105150	35.7	6.26
G3	Empty	1	2	1	105650	35.84	6.27
G3	Empty	1	2	1	106166	35.89	6.25
G3	Empty	1	2	1	106666	35.99	6.25
G3	Empty	1	2	1	107166	36.08	6.26
G3	Empty	1	2	1	107666	36.17	6.28
G3	Empty	1	2	1	108166	36.32	6.24
G3	Empty	1	2	1	108683	36.41	6.25
G3	Empty	1	2	1	109183	36.51	6.24
G3	Empty	1	2	1	109683	36.61	6.25
G3	Empty	1	2	1	110200	36.7	6.22
G3	Empty	1	2	1	110700	36.83	6.20
G3	Empty	1	2	1	111200	36.93	6.21
G3	Empty	1	2	1	111700	37.02	6.21
G3	Empty	1	2	1	112200	37.12	6.21
G3	Empty	1	2	1	112716	37.22	6.19
G3	Empty	1	2	1	113233	37.35	6.15
G3	Empty	1	2	1	113733	37.45	6.20
G3	Empty	1	2	1	114233	37.49	6.20
G3	Empty	1	2	1	114733	37.63	6.21
G3	Empty	1	2	1	115250	37.72	6.18
G3	Empty	1	2	1	115733	37.82	6.18
G3	Empty	1	2	1	116250	37.95	6.16
G3	Empty	1	2	1	116750	38.05	6.17
G3	Empty	1	2	1	117250	38.14	6.18
G3	Empty	1	2	1	117783	38.22	6.14
G3	Empty	1	2	1	118283	38.32	6.13
G3	Empty	1	2	1	118783	38.45	6.14
G3	Empty	1	2	1	119283	38.54	6.12
G3	Empty	1	2	1	119783	38.64	6.14
G3	Empty	1	2	1	120300	38.73	6.11
G3	Empty	1	2	1	120800	38.81	6.11
G3	Empty	1	2	1	121300	38.91	6.14
G3	Empty	1	2	1	121800	38.99	6.10
G3	Empty	1	2	1	122333	39.12	6.07
G3	Empty	1	2	1	122833	39.26	6.11
G3	Empty	1	2	1	123333	39.35	6.09
G3	Empty	1	2	1	123833	39.44	6.06
G3	Empty	1	2	1	124350	39.53	6.10
G3	Empty	1	2	1	124850	39.66	6.07
G3	Empty	1	2	1	125350	39.74	6.07
G3	Empty	1	2	1	125850	39.83	6.06
G3	Empty	1	2	1	126350	39.96	6.04
G3	Empty	1	2	1	126850	40.05	6.05
G3	Empty	1	2	1	127350	40.14	6.06
G3	Empty	1	2	1	127850	40.22	6.05
G3	Empty	1	2	1	128350	40.32	6.03
G3	Empty	1	2	1	128866	40.44	6.03
G3	Empty	1	2	1	129366	40.52	6.03
G3	Empty	1	2	1	129866	40.66	6.05
G3	Empty	1	2	1	130366	40.74	6.03
G3	Empty	1	2	1	130866	40.83	6.04
G3	Empty	1	2	1	131383	40.96	6.02
G3	Empty	1	2	1	131883	41.05	6.02
G3	Empty	1	2	1	132383	41.13	6.01
G3	Empty	1	2	1	132900	41.25	6.00
G3	Empty	1	2	1	133400	41.38	6.01
G3	Empty	1	2	1	133900	41.46	5.99
G3	Empty	1	2	1	134416	41.55	6.00
G3	Empty	1	2	1	134916	41.64	5.98
G3	Empty	1	2	1	135416	41.76	5.94
G3	Empty	1	2	1	135916	41.85	5.99
G3	Empty	1	2	1	136416	41.97	5.96
G3	Empty	1	2	1	136916	42.05	5.98
G3	Empty	1	2	1	137416	42.17	5.98
G3	Empty	1	2	1	137933	42.26	5.93
G3	Empty	1	2	1	138450	42.39	5.94
G3	Empty	1	2	1	138950	42.47	5.94
G3	Empty	1	2	1	139466	42.56	5.94
G3	Empty	1	2	1	139967	42.63	5.95
G3	Empty	1	2	1	140466	42.75	5.89
G3	Empty	1	2	1	140967	42.84	5.95
G3	Empty	1	2	1	141466	42.96	5.88
G3	Empty	1	2	1	141967	43.04	5.91
G3	Empty	1	2	1	142483	43.17	5.91
G3	Empty	1	2	1	143000	43.25	5.89
G3	Empty	1	2	1	143500	43.33	5.90
G3	Empty	1	2	1	144016	43.49	5.87
G3	Empty	1	2	1	144516	43.57	5.88
G3	Empty	1	2	1	145016	43.69	5.87
G3	Empty	1	2	1	145516	43.77	5.86
G3	Empty	1	2	1	146016	43.85	5.89
G3	Empty	1	2	1	146516	43.97	5.83
G3	Empty	1	2	1	147016	44.09	5.85
G3	Empty	1	2	1	147516	44.17	5.85
G3	Empty	1	2	1	148016	44.29	5.85
G3	Empty	1	2	1	148533	44.36	5.85
G3	Empty	1	2	1	149033	44.49	5.82
G3	Empty	1	2	1	149533	44.61	5.86
G3	Empty	1	2	1	150050	44.68	5.79
G3	Empty	1	2	1	150550	44.77	5.83
G3	Empty	1	2	1	151050	44.88	5.85
G3	Empty	1	2	1	151550	44.99	5.83
G3	Empty	1	2	1	152050	45.08	5.79
G3	Empty	1	2	1	152566	45.19	5.80
G3	Empty	1	2	1	153066	45.27	5.82
G3	Empty	1	2	1	153566	45.32	5.79
G3	Empty	1	2	1	154066	45.47	5.82
G3	Empty	1	2	1	154566	45.57	5.77
G3	Empty	1	2	1	155066	45.66	5.80
G3	Empty	1	2	1	155566	45.77	5.79
G3	Empty	1	2	1	156083	45.85	5.77
G3	Empty	1	2	1	156583	46.01	5.79
G3	Empty	1	2	1	157083	46.08	5.77
G3	Empty	1	2	1	157583	46.16	5.79
G3	Empty	1	2	1	158083	46.28	5.75
G3	Empty	1	2	1	158600	46.38	5.73
G3	Empty	1	2	1	159116	46.5	5.73
G3	Empty	1	2	1	159616	46.58	5.75
G3	Empty	1	2	1	160116	46.69	5.75
G3	Empty	1	2	1	160616	46.81	5.72
G3	Empty	1	2	1	161133	46.89	5.72
G3	Empty	1	2	1	161633	47	5.76
G3	Empty	1	2	1	162133	47.06	5.71
G3	Empty	1	2	1	162633	47.18	5.71
G3	Empty	1	2	1	163133	47.29	5.70
G3	Empty	1	2	1	163666	47.37	5.69
G3	Empty	1	2	1	164166	47.52	5.66
G3	Empty	1	2	1	164666	47.59	5.70
G3	Empty	1	2	1	165166	47.68	5.67
G3	Empty	1	2	1	165683	47.78	5.69
G3	Empty	1	2	1	166183	47.89	5.72
G3	Empty	1	2	1	166683	48	5.66
G3	Empty	1	2	1	167200	48.11	5.64
G3	Empty	1	2	1	167700	48.22	5.67
G3	Empty	1	2	1	168216	48.34	5.65
G3	Empty	1	2	1	168716	48.41	5.65
G3	Empty	1	2	1	169216	48.51	5.66
G3	Empty	1	2	1	169716	48.59	5.64
G3	Empty	1	2	1	170233	48.7	5.62
G3	Empty	1	2	1	170733	48.8	5.67
G3	Empty	1	2	1	171233	48.88	5.66
G3	Empty	1	2	1	171750	48.99	5.61
G3	Empty	1	2	1	172250	49.1	5.60
G3	Empty	1	2	1	172766	49.22	5.63
G3	Empty	1	2	1	173266	49.31	5.59
G3	Empty	1	2	1	173766	49.42	5.60
G3	Empty	1	2	1	174266	49.49	5.60
G3	Empty	1	2	1	174783	49.6	5.59
G3	Empty	1	2	1	175283	49.72	5.59
G3	Empty	1	2	1	175783	49.82	5.60
G3	Empty	1	2	1	176283	49.89	5.58
G3	Empty	1	2	1	176800	50	5.60
G3	Empty	1	2	1	177316	50.1	5.57
G3	Empty	1	2	1	177816	50.21	5.56
G3	Empty	1	2	1	178316	50.32	5.56
G3	Empty	1	2	1	178833	50.43	5.57
G3	Empty	1	2	1	179350	50.54	5.56
G3	Empty	1	2	1	179850	50.64	5.57
G3	Empty	1	2	1	180350	50.74	5.50
G3	Empty	1	2	1	180850	50.81	5.57
G3	Empty	1	2	1	181350	50.92	5.54
G3	Empty	1	2	1	181866	51.02	5.55
G3	Empty	1	2	1	182366	51.13	5.54
G3	Empty	1	2	1	182866	51.2	5.53
G3	Empty	1	2	1	183383	51.34	5.54
G3	Empty	1	2	1	183883	51.42	5.54
G3	Empty	1	2	1	184400	51.51	5.50
G3	Empty	1	2	1	184900	51.62	5.52
G3	Empty	1	2	1	185400	51.72	5.51
G3	Empty	1	2	1	185900	51.83	5.50
G3	Empty	1	2	1	186416	51.93	5.49
G3	Empty	1	2	1	186916	52.04	5.47
G3	Empty	1	2	1	187416	52.11	5.51
G3	Empty	1	2	1	187916	52.24	5.48
G3	Empty	1	2	1	188433	52.34	5.46
G3	Empty	1	2	1	188933	52.45	5.46
G3	Empty	1	2	1	189433	52.55	5.46
G3	Empty	1	2	1	189950	52.66	5.46
G3	Empty	1	2	1	190450	52.76	5.44
G3	Empty	1	2	1	190967	52.83	5.44
G3	Empty	1	2	1	191466	52.96	5.44
G3	Empty	1	2	1	191967	53.03	5.43
G3	Empty	1	2	1	192466	53.16	5.42
G3	Empty	1	2	1	192983	53.24	5.41
G3	Empty	1	2	1	193483	53.34	5.43
G3	Empty	1	2	1	193983	53.44	5.41
G3	Empty	1	2	1	194483	53.55	5.43
G3	Empty	1	2	1	195000	53.64	5.41
G3	Empty	1	2	1	195500	53.77	5.39
G3	Empty	1	2	1	196016	53.87	5.40
G3	Empty	1	2	1	196516	53.98	5.39
G3	Empty	1	2	1	197016	54.04	5.39
G3	Empty	1	2	1	197516	54.18	5.39
G3	Empty	1	2	1	198033	54.22	5.37
G3	Empty	1	2	1	198533	54.35	5.37
G3	Empty	1	2	1	199033	54.44	5.39
G3	Empty	1	2	1	199533	54.58	5.38
G3	Empty	1	2	1	200050	54.64	5.36
G3	Empty	1	2	1	200550	54.78	5.34
G3	Empty	1	2	1	201050	54.88	5.36
G3	Empty	1	2	1	201550	54.98	5.36
G3	Empty	1	2	1	202050	55.05	5.36
G3	Empty	1	2	1	202550	55.14	5.32
G3	Empty	1	2	1	203050	55.24	5.34
G3	Empty	1	2	1	203566	55.34	5.32
G3	Empty	1	2	1	204066	55.44	5.34
G3	Empty	1	2	1	204566	55.57	5.33
G3	Empty	1	2	1	205083	55.64	5.34
G3	Empty	1	2	1	205583	55.77	5.34
G3	Empty	1	2	1	206083	55.87	5.30
G3	Empty	1	2	1	206600	55.96	5.30
G3	Empty	1	2	1	207100	56.06	5.30
G3	Empty	1	2	1	207600	56.16	5.29
G3	Empty	1	2	1	208100	56.26	5.27
G3	Empty	1	2	1	208600	56.39	5.30
G3	Empty	1	2	1	209133	56.49	5.27
G3	Empty	1	2	1	209633	56.58	5.28
G3	Empty	1	2	1	210133	56.68	5.25
G3	Empty	1	2	1	210633	56.77	5.22
G3	Empty	1	2	1	211150	56.9	5.23
G3	Empty	1	2	1	211650	56.97	5.25
G3	Empty	1	2	1	212150	57.07	5.26
G3	Empty	1	2	1	212650	57.17	5.27
G3	Empty	1	2	1	213150	57.26	5.25
G3	Empty	1	2	1	213650	57.36	5.22
G3	Empty	1	2	1	214166	57.45	5.23
G3	Empty	1	2	1	214666	57.58	5.22
G3	Empty	1	2	1	215166	57.68	5.22
G3	Empty	1	2	1	215683	57.78	5.24
G3	Empty	1	2	1	216183	57.87	5.22
G3	Empty	1	2	1	216683	57.97	5.23
G3	Empty	1	2	1	217183	58.07	5.22
G3	Empty	1	2	1	217683	58.15	5.19
G3	Empty	1	2	1	218183	58.26	5.20
G3	Empty	1	2	1	218700	58.38	5.19
G3	Empty	1	2	1	219200	58.47	5.21
G3	Empty	1	2	1	219700	58.58	5.20
G3	Empty	1	2	1	220200	58.67	5.17
G3	Empty	1	2	1	220700	58.8	5.19
G3	Empty	1	2	1	221200	58.88	5.16
G3	Empty	1	2	1	221716	59.01	5.18
G3	Empty	1	2	1	222216	59.08	5.15
G3	Empty	1	2	1	222716	59.2	5.17
G3	Empty	1	2	1	223250	59.27	5.16
G3	Empty	1	2	1	223750	59.39	5.13
G3	Empty	1	2	1	224250	59.49	5.15
G3	Empty	1	2	1	224750	59.58	5.12
G3	Empty	1	2	1	225266	59.7	5.15
G3	Empty	1	2	1	225766	59.8	5.16
G3	Empty	1	2	1	226266	59.9	5.12
G3	Empty	1	2	1	226783	59.99	5.13
G3	Empty	1	2	1	227283	60.08	5.12
G3	Empty	1	2	1	227783	60.17	5.12
G3	Empty	1	2	1	228300	60.28	5.13
G3	Empty	1	2	1	228800	60.39	5.12
G3	Empty	1	2	1	229300	60.48	5.09
G3	Empty	1	2	1	229800	60.61	5.12
G3	Empty	1	2	1	230300	60.7	5.11
G3	Empty	1	2	1	230800	60.83	5.09
G3	Empty	1	2	1	231316	60.93	5.09
G3	Empty	1	2	1	231816	61.02	5.09
G3	Empty	1	2	1	232333	61.1	5.06
G3	Empty	1	2	1	232833	61.2	5.08
G3	Empty	1	2	1	233333	61.29	5.08
G3	Empty	1	2	1	233816	61.41	5.04
G3	Empty	1	2	1	234316	61.51	5.06
G3	Empty	1	2	1	234833	61.6	5.04
G3	Empty	1	2	1	235333	61.72	5.04
G3	Empty	1	2	1	235833	61.81	5.04
G3	Empty	1	2	1	236333	61.91	5.01
G3	Empty	1	2	1	236850	62.03	5.05
G3	Empty	1	2	1	237350	62.09	5.02
G3	Empty	1	2	1	237850	62.19	4.99
G3	Empty	1	2	1	238350	62.31	5.02
G3	Empty	1	2	1	238866	62.4	5.00
G3	Empty	1	2	1	239366	62.5	5.01
G3	Empty	1	2	1	239883	62.61	5.00
G3	Empty	1	2	1	240383	62.7	5.01
G3	Empty	1	2	1	240883	62.83	5.00
G3	Empty	1	2	1	241383	62.92	4.99
G3	Empty	1	2	1	241883	63.01	4.98
G3	Empty	1	2	1	242383	63.07	4.99
G3	Empty	1	2	1	242883	63.19	5.01
G3	Empty	1	2	1	243400	63.3	5.00
G3	Empty	1	2	1	243900	63.4	5.00
G3	Empty	1	2	1	244400	63.52	4.98
G3	Empty	1	2	1	244900	63.61	5.01
G3	Empty	1	2	1	245400	63.71	4.95
G3	Empty	1	2	1	245900	63.83	4.98
G3	Empty	1	2	1	246400	63.89	4.98
G3	Empty	1	2	1	246916	64.01	4.97
G3	Empty	1	2	1	247416	64.1	4.91
G3	Empty	1	2	1	247916	64.21	4.96
G3	Empty	1	2	1	248416	64.34	4.95
G3	Empty	1	2	1	248916	64.43	4.95
G3	Empty	1	2	1	249416	64.52	4.91
G3	Empty	1	2	1	249916	64.65	4.91
G3	Empty	1	2	1	250433	64.73	4.89
G3	Empty	1	2	1	250950	64.81	4.92
G3	Empty	1	2	1	251466	64.93	4.92
G3	Empty	1	2	1	251967	65.03	4.90
G3	Empty	1	2	1	252466	65.12	4.89
G3	Empty	1	2	1	252983	65.24	4.88
G3	Empty	1	2	1	253483	65.3	4.89
G3	Empty	1	2	1	253983	65.42	4.92
G3	Empty	1	2	1	254483	65.53	4.88
G3	Empty	1	2	1	255000	65.63	4.89
G3	Empty	1	2	1	255500	65.74	4.88
G3	Empty	1	2	1	256000	65.83	4.87
G3	Empty	1	2	1	256516	65.93	4.90
G3	Empty	1	2	1	257016	66.05	4.85
G3	Empty	1	2	1	257533	66.13	4.87
G3	Empty	1	2	1	258033	66.25	4.85
G3	Empty	1	2	1	258533	66.34	4.85
G3	Empty	1	2	1	259033	66.46	4.86
G3	Empty	1	2	1	259533	66.55	4.84
G3	Empty	1	2	1	260050	66.64	4.84
G3	Empty	1	2	1	260550	66.73	4.84
G3	Empty	1	2	1	261050	66.82	4.84
G3	Empty	1	2	1	261566	66.91	4.84
G3	Empty	1	2	1	262083	67.05	4.84
G3	Empty	1	2	1	262566	67.14	4.82
G3	Empty	1	2	1	263083	67.26	4.85
G3	Empty	1	2	1	263583	67.35	4.83
G3	Empty	1	2	1	264100	67.44	4.82
G3	Empty	1	2	1	264600	67.53	4.81
G3	Empty	1	2	1	265100	67.65	4.78
G3	Empty	1	2	1	265600	67.73	4.79
G3	Empty	1	2	1	266100	67.85	4.77
G3	Empty	1	2	1	266616	67.97	4.77
G3	Empty	1	2	1	267116	68.06	4.82
G3	Empty	1	2	1	267616	68.15	4.77
G3	Empty	1	2	1	268133	68.27	4.79
G3	Empty	1	2	1	268650	68.36	4.78
G3	Empty	1	2	1	269150	68.44	4.77
G3	Empty	1	2	1	269666	68.55	4.78
G3	Empty	1	2	1	270166	68.65	4.77
G3	Empty	1	2	1	270666	68.77	4.76
G3	Empty	1	2	1	271166	68.85	4.76
G3	Empty	1	2	1	271666	68.98	4.76
G3	Empty	1	2	1	272166	69.06	4.75
G3	Empty	1	2	1	272683	69.14	4.72
G3	Empty	1	2	1	273183	69.26	4.75
G3	Empty	1	2	1	273700	69.38	4.75
G3	Empty	1	2	1	274200	69.47	4.72
G3	Empty	1	2	1	274716	69.56	4.74
G3	Empty	1	2	1	275216	69.68	4.70
G3	Empty	1	2	1	275716	69.76	4.73
G3	Empty	1	2	1	276216	69.88	4.75
G3	Empty	1	2	1	276716	69.96	4.72
G3	Empty	1	2	1	277216	70.08	4.74
G3	Empty	1	2	1	277733	70.17	4.72
G3	Empty	1	2	1	278250	70.29	4.69
G3	Empty	1	2	1	278750	70.38	4.69
G3	Empty	1	2	1	279250	70.44	4.69
G3	Empty	1	2	1	279766	70.56	4.69
G3	Empty	1	2	1	280283	70.66	4.68
G3	Empty	1	2	1	280783	70.79	4.71
G3	Empty	1	2	1	281283	70.87	4.65
G3	Empty	1	2	1	281783	70.99	4.68
G3	Empty	1	2	1	282300	71.08	4.66
G3	Empty	1	2	1	282783	71.17	4.67
G3	Empty	1	2	1	283300	71.28	4.67
G3	Empty	1	2	1	283800	71.34	4.65
G3	Empty	1	2	1	284300	71.45	4.65
